Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_Type_Combined
NCL29,9.695,Non-Edible,0.114170506,Health and Hygiene,158.9604,OUT045,Small,Tier 2,Supermarket Type1,7.46397353,Non-Consumable
FDL48,19.35,Regular,0.082266419,Baking Goods,48.8034,OUT046,Small,Tier 1,Supermarket Type1,5.832538567,Food
FDJ21,16.7,Regular,0.038685176,Snack Foods,146.6102,OUT018,Medium,Tier 3,Supermarket Type2,7.92710565,Food
FDT40,5.985,Low Fat,0.095795326,Frozen Foods,128.4678,OUT046,Small,Tier 1,Supermarket Type1,6.233765812,Food
NCD43,8.85,Non-Edible,0.026814124,Household,103.7964,OUT010,Small,Tier 3,Grocery Store,5.353718014,Non-Consumable
FDM28,15.7,Low Fat,0.045203854,Frozen Foods,180.266,OUT046,Small,Tier 1,Supermarket Type1,7.389498479,Food
FDR35,12.5,Low Fat,0.020697723,Breads,198.8742,OUT046,Small,Tier 1,Supermarket Type1,8.66114665,Food
NCP17,19.35,Non-Edible,0.027827268,Health and Hygiene,65.6168,OUT018,Medium,Tier 3,Supermarket Type2,5.95194587,Non-Consumable
FDT23,7.72,Regular,0.074883035,Breads,79.8986,OUT045,Small,Tier 2,Supermarket Type1,6.995381833,Food
FDX15,17.2,Low Fat,0.156298858,Meat,162.1578,OUT046,Small,Tier 1,Supermarket Type1,7.158251239,Food
NCU42,9,Non-Edible,0.019412192,Household,166.5474,OUT027,Medium,Tier 3,Supermarket Type3,8.384948377,Non-Consumable
FDV23,11,Low Fat,0.105324246,Breads,125.7046,OUT027,Medium,Tier 3,Supermarket Type3,8.08274807,Food
FDY34,10.5,Regular,0.019227816,Snack Foods,163.9842,OUT019,Small,Tier 1,Grocery Store,5.806845553,Food
FDE16,8.895,Low Fat,0.044093978,Frozen Foods,208.3954,OUT010,Small,Tier 3,Grocery Store,6.949834403,Food
FDV60,20.2,Regular,0.117599259,Baking Goods,195.311,OUT045,Small,Tier 2,Supermarket Type1,8.113722194,Food
FDQ44,20.5,Low Fat,0.036140297,Fruits and Vegetables,120.0756,OUT046,Small,Tier 1,Supermarket Type1,7.742113959,Food
FDZ09,17.6,Low Fat,0.104791689,Snack Foods,165.2868,OUT013,High,Tier 3,Supermarket Type1,8.043325852,Food
FDW36,11.15,Low Fat,0.057021156,Baking Goods,106.8622,OUT049,Medium,Tier 1,Supermarket Type1,7.607074275,Food
NCZ30,6.59,Non-Edible,0.026058181,Household,121.9098,OUT027,Medium,Tier 3,Supermarket Type3,8.124231904,Non-Consumable
FDL09,19.6,Regular,0.12829573,Snack Foods,167.2816,OUT045,Small,Tier 2,Supermarket Type1,7.608066338,Food
FDE05,10.895,Regular,0.03263762,Frozen Foods,147.7102,OUT017,Small,Tier 2,Supermarket Type1,7.547782551,Food
DRO35,13.85,Low Fat,0.034765901,Hard Drinks,114.2492,OUT017,Small,Tier 2,Supermarket Type1,7.525417417,Drinks
FDN60,15.1,Low Fat,0.095696334,Baking Goods,159.7604,OUT017,Small,Tier 2,Supermarket Type1,7.899089214,Food
NCZ29,15,Non-Edible,0.071371458,Health and Hygiene,125.2362,OUT046,Small,Tier 1,Supermarket Type1,7.233598513,Non-Consumable
FDX08,12.85,Low Fat,0.022696131,Fruits and Vegetables,179.9318,OUT018,Medium,Tier 3,Supermarket Type2,7.903772484,Food
FDZ16,16.85,Regular,0.267565911,Frozen Foods,194.1478,OUT010,Small,Tier 3,Grocery Store,7.059176638,Food
DRL37,15.5,Low Fat,0.053327763,Soft Drinks,44.477,OUT013,High,Tier 3,Supermarket Type1,6.764508271,Drinks
FDL21,15.85,Regular,0.007145063,Snack Foods,41.048,OUT035,Small,Tier 2,Supermarket Type1,6.174569131,Food
FDW10,21.2,Low Fat,0.071076055,Snack Foods,174.837,OUT017,Small,Tier 2,Supermarket Type1,8.60713389,Food
FDB53,13.35,Low Fat,0.139426044,Frozen Foods,148.3392,OUT035,Small,Tier 2,Supermarket Type1,8.263234493,Food
DRM49,6.11,Regular,0.151925271,Soft Drinks,46.6086,OUT035,Small,Tier 2,Supermarket Type1,6.438583943,Drinks
NCD06,13,Non-Edible,0.099479703,Household,44.906,OUT049,Medium,Tier 1,Supermarket Type1,6.482318049,Non-Consumable
FDN10,11.5,Low Fat,0.045900448,Snack Foods,118.9124,OUT027,Medium,Tier 3,Supermarket Type3,7.953422946,Food
FDS13,6.465,Low Fat,0.21799414,Canned,266.5884,OUT019,Small,Tier 1,Grocery Store,7.189878429,Food
FDH38,6.425,Low Fat,0.010454459,Canned,115.6808,OUT049,Medium,Tier 1,Supermarket Type1,7.24933559,Food
FDY21,15.1,Low Fat,0.172641213,Snack Foods,195.111,OUT027,Medium,Tier 3,Supermarket Type3,8.57623482,Food
FDT60,12,Low Fat,0.075701524,Baking Goods,124.6388,OUT045,Small,Tier 2,Supermarket Type1,7.652668952,Food
DRZ24,7.535,Low Fat,0.081914677,Soft Drinks,120.344,OUT049,Medium,Tier 1,Supermarket Type1,8.252187522,Drinks
FDW56,7.68,Low Fat,0.071010513,Fruits and Vegetables,190.9162,OUT049,Medium,Tier 1,Supermarket Type1,8.555690066,Food
FDG57,14.7,Low Fat,0.072444983,Fruits and Vegetables,48.6034,OUT045,Small,Tier 2,Supermarket Type1,5.275118338,Food
FDY14,10.3,Low Fat,0.069981909,Dairy,263.0226,OUT013,High,Tier 3,Supermarket Type1,8.712829019,Food
FDS19,13.8,Regular,0.06457046,Fruits and Vegetables,76.2012,OUT017,Small,Tier 2,Supermarket Type1,7.421073633,Food
FDX01,10.1,Low Fat,0.024159767,Canned,114.715,OUT035,Small,Tier 2,Supermarket Type1,6.705155502,Food
FDV32,7.785,Low Fat,0.089210159,Fruits and Vegetables,64.251,OUT017,Small,Tier 2,Supermarket Type1,7.192385951,Food
DRI39,13.8,Low Fat,0.097611115,Dairy,54.893,OUT017,Small,Tier 2,Supermarket Type1,6.522263372,Drinks
NCU05,11.8,Non-Edible,0.058975504,Health and Hygiene,81.7618,OUT018,Medium,Tier 3,Supermarket Type2,6.874965109,Non-Consumable
NCA29,10.5,Non-Edible,0.027430696,Household,171.1106,OUT017,Small,Tier 2,Supermarket Type1,8.187110824,Non-Consumable
FDO10,13.65,Regular,0.014183265,Snack Foods,58.7588,OUT019,Small,Tier 1,Grocery Store,5.995983322,Food
DRL47,19.7,Low Fat,0.038815341,Hard Drinks,124.2362,OUT045,Small,Tier 2,Supermarket Type1,7.543560911,Drinks
FDA50,16.25,Low Fat,0.152632413,Dairy,98.441,OUT019,Small,Tier 1,Grocery Store,4.580272802,Food
FDU23,12.15,Low Fat,0.021618297,Breads,167.1184,OUT027,Medium,Tier 3,Supermarket Type3,7.815116663,Food
FDR27,15.1,Regular,0.096491904,Meat,134.4942,OUT018,Medium,Tier 3,Supermarket Type2,7.526135162,Food
DRH36,16.2,Low Fat,0.033568871,Soft Drinks,74.9696,OUT017,Small,Tier 2,Supermarket Type1,7.679491064,Drinks
FDZ51,11.3,Regular,0.054507422,Meat,96.3094,OUT013,High,Tier 3,Supermarket Type1,6.503488153,Food
FDQ40,11.1,Regular,0.063079544,Frozen Foods,175.7712,OUT019,Small,Tier 1,Grocery Store,5.865170899,Food
FDB17,13.15,Low Fat,0.064208126,Frozen Foods,180.1976,OUT019,Small,Tier 1,Grocery Store,5.204542807,Food
FDQ16,19.7,Low Fat,0.041974489,Frozen Foods,108.6912,OUT017,Small,Tier 2,Supermarket Type1,7.689290555,Food
FDG09,20.6,Regular,0.048207431,Fruits and Vegetables,188.0556,OUT017,Small,Tier 2,Supermarket Type1,7.633520461,Food
DRI59,9.5,Low Fat,0.041065647,Hard Drinks,223.5088,OUT017,Small,Tier 2,Supermarket Type1,8.455080483,Drinks
FDH47,13.5,Regular,0.128709014,Starchy Foods,96.1068,OUT013,High,Tier 3,Supermarket Type1,7.52182094,Food
FDA21,13.65,Low Fat,0.03596071,Snack Foods,186.3924,OUT046,Small,Tier 1,Supermarket Type1,7.418679858,Food
NCO05,7.27,Non-Edible,0.046520703,Health and Hygiene,97.7384,OUT013,High,Tier 3,Supermarket Type1,6.383895748,Non-Consumable
NCL31,7.39,Non-Edible,0.210596485,Others,144.747,OUT019,Small,Tier 1,Grocery Store,4.970833612,Non-Consumable
NCH42,6.86,Non-Edible,0.03674399,Household,231.201,OUT017,Small,Tier 2,Supermarket Type1,8.732776556,Non-Consumable
FDG57,14.7,Low Fat,0.072238195,Fruits and Vegetables,47.5034,OUT013,High,Tier 3,Supermarket Type1,6.880453967,Food
NCQ50,18.75,Non-Edible,0.034141213,Household,211.9218,OUT027,Medium,Tier 3,Supermarket Type3,8.137556285,Non-Consumable
FDK24,9.195,Low Fat,0.101500374,Baking Goods,45.2744,OUT045,Small,Tier 2,Supermarket Type1,6.522263372,Food
DRG39,14.15,Low Fat,0.042246575,Dairy,54.2982,OUT049,Medium,Tier 1,Supermarket Type1,7.008109263,Drinks
FDX46,12.3,Regular,0.058105769,Snack Foods,60.4562,OUT035,Small,Tier 2,Supermarket Type1,7.483630168,Food
FDY01,11.8,Regular,0.170141787,Canned,116.7834,OUT013,High,Tier 3,Supermarket Type1,7.74269191,Food
FDJ40,13.6,Regular,0.049579883,Frozen Foods,110.0912,OUT035,Small,Tier 2,Supermarket Type1,7.583980894,Food
FDS01,11.6,Low Fat,0.019986152,Canned,178.2686,OUT049,Medium,Tier 1,Supermarket Type1,7.578889237,Food
FDJ09,15,Low Fat,0.058725134,Snack Foods,43.6744,OUT017,Small,Tier 2,Supermarket Type1,6.012417493,Food
FDT49,7,Low Fat,0.151533075,Canned,105.628,OUT049,Medium,Tier 1,Supermarket Type1,7.234079051,Food
FDW50,13.1,Low Fat,0.075695552,Dairy,168.4158,OUT049,Medium,Tier 1,Supermarket Type1,7.316576217,Food
FDV39,11.3,Low Fat,0.007321067,Meat,197.7426,OUT017,Small,Tier 2,Supermarket Type1,7.852304473,Food
FDY36,12.3,Low Fat,0.009463757,Baking Goods,73.838,OUT017,Small,Tier 2,Supermarket Type1,7.127730617,Food
NCE18,10,Non-Edible,0.021407511,Household,248.175,OUT013,High,Tier 3,Supermarket Type1,8.159503447,Non-Consumable
FDB05,5.155,Low Fat,0.145669556,Frozen Foods,247.2776,OUT019,Small,Tier 1,Grocery Store,6.61208512,Food
FDK14,6.98,Low Fat,0.041273236,Canned,82.4934,OUT018,Medium,Tier 3,Supermarket Type2,6.891342117,Food
FDP10,19,Low Fat,0.128090139,Snack Foods,107.0622,OUT046,Small,Tier 1,Supermarket Type1,7.227813976,Food
FDC45,17,Low Fat,0.135707553,Fruits and Vegetables,172.5106,OUT035,Small,Tier 2,Supermarket Type1,7.627703677,Food
FDS48,15.15,Low Fat,0.027774002,Baking Goods,152.3708,OUT035,Small,Tier 2,Supermarket Type1,8.0586079,Food
FDX04,19.6,Regular,0.07278643,Frozen Foods,49.4376,OUT019,Small,Tier 1,Grocery Store,5.261396088,Food
FDQ20,8.325,Low Fat,0.029640604,Fruits and Vegetables,40.8138,OUT027,Medium,Tier 3,Supermarket Type3,7.342341812,Food
FDU13,8.355,Low Fat,0.187939003,Canned,146.9418,OUT045,Small,Tier 2,Supermarket Type1,6.938277306,Food
NCR53,12.15,Non-Edible,0.14492016,Health and Hygiene,224.4404,OUT013,High,Tier 3,Supermarket Type1,7.496276785,Non-Consumable
FDN49,17.25,Regular,0.125419157,Breakfast,40.048,OUT049,Medium,Tier 1,Supermarket Type1,5.992663828,Food
FDR31,6.46,Regular,0.049121972,Fruits and Vegetables,144.6102,OUT013,High,Tier 3,Supermarket Type1,7.978380902,Food
DRI03,6.03,Low Fat,0.025577904,Dairy,175.3028,OUT027,Medium,Tier 3,Supermarket Type3,8.221521635,Drinks
FDL58,5.78,Regular,0.074149074,Snack Foods,262.2568,OUT046,Small,Tier 1,Supermarket Type1,8.570570153,Food
NCJ05,18.7,Non-Edible,0.04604992,Health and Hygiene,151.9682,OUT013,High,Tier 3,Supermarket Type1,8.118296583,Non-Consumable
FDS10,19.2,Low Fat,0.035384612,Snack Foods,180.3318,OUT017,Small,Tier 2,Supermarket Type1,8.140083502,Food
FDK34,13.35,Low Fat,0.038340116,Snack Foods,240.1564,OUT027,Medium,Tier 3,Supermarket Type3,8.875104251,Food
FDW48,18,Low Fat,0.008549912,Baking Goods,81.8618,OUT019,Small,Tier 1,Grocery Store,5.088359007,Food
FDE08,18.2,Low Fat,0.049080853,Fruits and Vegetables,147.7734,OUT027,Medium,Tier 3,Supermarket Type3,8.434610263,Food
NCH06,12.3,Non-Edible,0.076183667,Household,245.646,OUT027,Medium,Tier 3,Supermarket Type3,8.215057838,Non-Consumable
FDV08,7.35,Low Fat,0.028711412,Fruits and Vegetables,39.9454,OUT018,Medium,Tier 3,Supermarket Type2,5.936238794,Food
FDQ15,20.35,Regular,0.171301756,Meat,81.6276,OUT046,Small,Tier 1,Supermarket Type1,7.488856983,Food
FDL56,14.1,Low Fat,0.12517151,Fruits and Vegetables,88.9198,OUT027,Medium,Tier 3,Supermarket Type3,8.052268737,Food
DRC12,17.85,Low Fat,0.037826873,Soft Drinks,189.7188,OUT046,Small,Tier 1,Supermarket Type1,7.734570043,Drinks
FDX49,4.615,Regular,0.101747034,Canned,231.33,OUT013,High,Tier 3,Supermarket Type1,8.447114016,Food
FDJ09,15,Low Fat,0.058540589,Snack Foods,47.2744,OUT035,Small,Tier 2,Supermarket Type1,6.522263372,Food
FDN23,6.575,Regular,0.075142108,Breads,145.8444,OUT027,Medium,Tier 3,Supermarket Type3,8.2360906,Food
DRD01,12.1,Regular,0.061424738,Soft Drinks,56.7614,OUT018,Medium,Tier 3,Supermarket Type2,6.957465591,Drinks
FDS43,11.65,Low Fat,0.040597054,Fruits and Vegetables,187.324,OUT045,Small,Tier 2,Supermarket Type1,7.53114501,Food
FDY48,14,Low Fat,0.041556697,Baking Goods,104.4332,OUT019,Small,Tier 1,Grocery Store,5.732044644,Food
FDU12,15.5,Regular,0.126791761,Baking Goods,262.1568,OUT010,Small,Tier 3,Grocery Store,6.269690047,Food
FDX33,9.195,Regular,0.117484834,Snack Foods,158.5578,OUT046,Small,Tier 1,Supermarket Type1,7.786496572,Food
FDH45,15.1,Regular,0.106097275,Fruits and Vegetables,43.2796,OUT018,Medium,Tier 3,Supermarket Type2,4.827023305,Food
FDJ10,5.095,Regular,0.129395895,Snack Foods,140.3838,OUT013,High,Tier 3,Supermarket Type1,7.510588946,Food
FDX32,15.1,Regular,0.100265027,Fruits and Vegetables,142.5786,OUT018,Medium,Tier 3,Supermarket Type2,8.108926503,Food
DRG51,12.1,Low Fat,0.011557563,Dairy,165.3526,OUT049,Medium,Tier 1,Supermarket Type1,8.14743434,Drinks
NCB31,6.235,Non-Edible,0.119157788,Household,263.791,OUT018,Medium,Tier 3,Supermarket Type2,7.652036541,Non-Consumable
FDW47,15,Low Fat,0.077622622,Breads,121.8414,OUT010,Small,Tier 3,Grocery Store,5.499962678,Food
FDT20,10.5,Low Fat,0.041194986,Fruits and Vegetables,39.1164,OUT027,Medium,Tier 3,Supermarket Type3,7.120221874,Food
FDI34,10.65,Regular,0.085135953,Snack Foods,232.3668,OUT046,Small,Tier 1,Supermarket Type1,8.212532813,Food
FDH56,9.8,Regular,0.106816919,Fruits and Vegetables,114.2492,OUT010,Small,Tier 3,Grocery Store,6.140739359,Food
DRJ47,18.25,Low Fat,0.04421348,Hard Drinks,173.408,OUT013,High,Tier 3,Supermarket Type1,6.946637473,Drinks
FDP04,15.35,Low Fat,0.013745883,Frozen Foods,62.0168,OUT027,Medium,Tier 3,Supermarket Type3,7.336287745,Food
NCZ06,19.6,Non-Edible,0.094308058,Household,251.8698,OUT049,Medium,Tier 1,Supermarket Type1,8.175372292,Non-Consumable
FDY37,17,Regular,0.026622757,Canned,144.247,OUT045,Small,Tier 2,Supermarket Type1,8.055232015,Food
FDO46,9.6,Regular,0.014234595,Snack Foods,190.2872,OUT049,Medium,Tier 1,Supermarket Type1,8.461295629,Food
FDI10,8.51,Regular,0.078526225,Snack Foods,173.5422,OUT049,Medium,Tier 1,Supermarket Type1,8.517557885,Food
NCT42,5.88,Non-Edible,0.0249887,Household,150.3392,OUT018,Medium,Tier 3,Supermarket Type2,6.105724941,Non-Consumable
FDE29,8.905,Low Fat,0.143712172,Frozen Foods,60.2878,OUT018,Medium,Tier 3,Supermarket Type2,7.049400838,Food
FDQ11,5.695,Regular,0.067373081,Breads,258.8988,OUT027,Medium,Tier 3,Supermarket Type3,8.034302269,Food
FDS20,8.85,Low Fat,0.053822086,Fruits and Vegetables,183.8292,OUT013,High,Tier 3,Supermarket Type1,7.845810947,Food
FDR26,20.7,Low Fat,0.043011277,Dairy,177.2028,OUT018,Medium,Tier 3,Supermarket Type2,8.121466471,Food
NCH43,8.42,Non-Edible,0.123557061,Household,216.6192,OUT019,Small,Tier 1,Grocery Store,5.378602506,Non-Consumable
FDO25,6.3,Low Fat,0.127968205,Canned,209.627,OUT018,Medium,Tier 3,Supermarket Type2,8.290496585,Food
FDB40,17.5,Regular,0.007570599,Dairy,144.6102,OUT018,Medium,Tier 3,Supermarket Type2,7.690813088,Food
FDB14,20.25,Regular,0.114278048,Canned,92.312,OUT019,Small,Tier 1,Grocery Store,5.923849298,Food
FDW23,5.765,Low Fat,0.081996785,Baking Goods,40.1164,OUT035,Small,Tier 2,Supermarket Type1,6.294582373,Food
FDZ23,17.75,Regular,0.067777778,Baking Goods,186.924,OUT018,Medium,Tier 3,Supermarket Type2,8.06155248,Food
FDX35,5.035,Regular,0.080362549,Breads,229.0036,OUT017,Small,Tier 2,Supermarket Type1,8.372714876,Food
FDX24,8.355,Low Fat,0.013929059,Baking Goods,94.1462,OUT046,Small,Tier 1,Supermarket Type1,7.706211934,Food
DRG15,6.13,Low Fat,0.077169953,Dairy,63.0536,OUT017,Small,Tier 2,Supermarket Type1,7.111570842,Drinks
FDY60,10.5,Regular,0.030831831,Baking Goods,143.3128,OUT046,Small,Tier 1,Supermarket Type1,7.271792654,Food
FDK02,12.5,Low Fat,0.112681821,Canned,119.144,OUT018,Medium,Tier 3,Supermarket Type2,8.082336759,Food
FDK24,9.195,Low Fat,0.10080442,Baking Goods,45.4744,OUT027,Medium,Tier 3,Supermarket Type3,6.949195834,Food
NCA05,20.75,Non-Edible,0.02512588,Health and Hygiene,150.4734,OUT035,Small,Tier 2,Supermarket Type1,6.793287193,Non-Consumable
FDN33,6.305,Regular,0.122519571,Snack Foods,93.0436,OUT027,Medium,Tier 3,Supermarket Type3,7.768359924,Food
FDA09,13.35,Regular,0.15021128,Snack Foods,179.066,OUT017,Small,Tier 2,Supermarket Type1,7.90007699,Food
FDK50,7.96,Low Fat,0.028357839,Canned,163.2894,OUT035,Small,Tier 2,Supermarket Type1,8.418720721,Food
NCE55,8.92,Non-Edible,0.130663423,Household,175.237,OUT017,Small,Tier 2,Supermarket Type1,7.658342723,Non-Consumable
FDG12,6.635,Regular,0.006335942,Baking Goods,121.8098,OUT049,Medium,Tier 1,Supermarket Type1,7.625432425,Food
FDC37,15.5,Low Fat,0.032845997,Baking Goods,106.7938,OUT013,High,Tier 3,Supermarket Type1,8.076146708,Food
DRG15,6.13,Low Fat,0.076735903,Dairy,62.4536,OUT046,Small,Tier 1,Supermarket Type1,7.111570842,Drinks
FDQ58,7.315,Low Fat,0.01530184,Snack Foods,154.434,OUT046,Small,Tier 1,Supermarket Type1,7.22926325,Food
FDQ51,16,Regular,0.029377239,Meat,46.1718,OUT010,Small,Tier 3,Grocery Store,4.559582688,Food
FDR46,16.85,Low Fat,0.233356571,Snack Foods,146.576,OUT010,Small,Tier 3,Grocery Store,6.087746981,Food
FDC50,15.85,Low Fat,0.137053947,Canned,94.4094,OUT018,Medium,Tier 3,Supermarket Type2,6.954928327,Food
FDJ09,15,Low Fat,0.058540589,Snack Foods,43.4744,OUT046,Small,Tier 1,Supermarket Type1,6.299487337,Food
NCC18,19.1,Non-Edible,0.177236497,Household,172.3422,OUT035,Small,Tier 2,Supermarket Type1,7.858498837,Non-Consumable
FDL04,19,Low Fat,0.111830282,Frozen Foods,105.4622,OUT013,High,Tier 3,Supermarket Type1,6.860411858,Food
FDH48,13.5,Low Fat,0.082137624,Baking Goods,84.654,OUT049,Medium,Tier 1,Supermarket Type1,7.100650735,Food
FDD38,16.75,Regular,0.008204465,Canned,99.8674,OUT049,Medium,Tier 1,Supermarket Type1,7.759592905,Food
FDT47,5.26,Regular,0.02439015,Breads,95.9068,OUT027,Medium,Tier 3,Supermarket Type3,8.073659919,Food
FDE41,9.195,Regular,0.064143995,Frozen Foods,85.9566,OUT045,Small,Tier 2,Supermarket Type1,7.433744551,Food
FDH19,19.35,Low Fat,0.033275634,Meat,173.8738,OUT017,Small,Tier 2,Supermarket Type1,7.797222742,Food
FDW26,11.8,Regular,0.107662745,Dairy,224.1772,OUT017,Small,Tier 2,Supermarket Type1,7.969670249,Food
FDW35,10.6,Low Fat,0.01115195,Breads,40.6454,OUT017,Small,Tier 2,Supermarket Type1,5.128605571,Food
FDQ55,13.65,Regular,0.013064516,Fruits and Vegetables,115.5834,OUT045,Small,Tier 2,Supermarket Type1,7.232155513,Food
FDV22,14.85,Regular,0.009954237,Snack Foods,158.263,OUT049,Medium,Tier 1,Supermarket Type1,7.886408792,Food
NCN29,15.2,Non-Edible,0.021214364,Health and Hygiene,48.2034,OUT019,Small,Tier 1,Grocery Store,4.587075459,Non-Consumable
FDQ26,13.5,Regular,0.067859568,Dairy,60.1562,OUT035,Small,Tier 2,Supermarket Type1,7.378332119,Food
FDV24,5.635,Low Fat,0.103481775,Baking Goods,150.005,OUT045,Small,Tier 2,Supermarket Type1,7.494797222,Food
FDG50,7.405,Low Fat,0.015358176,Canned,92.4146,OUT017,Small,Tier 2,Supermarket Type1,7.286488657,Food
NCF42,17.35,Non-Edible,0.293066133,Household,177.0712,OUT019,Small,Tier 1,Grocery Store,5.865170899,Non-Consumable
FDT46,11.35,Low Fat,0.030981392,Snack Foods,51.9008,OUT017,Small,Tier 2,Supermarket Type1,6.56443533,Food
DRE49,20.75,Low Fat,0.023333339,Soft Drinks,153.8024,OUT027,Medium,Tier 3,Supermarket Type3,8.954534466,Drinks
FDV56,16.1,Regular,0.013623294,Fruits and Vegetables,109.3596,OUT045,Small,Tier 2,Supermarket Type1,7.079568146,Food
FDD32,17.7,Regular,0.041098734,Fruits and Vegetables,80.9276,OUT018,Medium,Tier 3,Supermarket Type2,6.191064306,Food
NCN19,13.1,Non-Edible,0.01209726,Others,188.853,OUT035,Small,Tier 2,Supermarket Type1,8.079246523,Non-Consumable
FDQ48,14.3,Regular,0.034382602,Baking Goods,96.5726,OUT013,High,Tier 3,Supermarket Type1,7.719604983,Food
FDW34,9.6,Low Fat,0.035406842,Snack Foods,244.317,OUT027,Medium,Tier 3,Supermarket Type3,9.019612945,Food
NCS38,8.6,Non-Edible,0.090374342,Household,114.3176,OUT045,Small,Tier 2,Supermarket Type1,7.574455399,Non-Consumable
FDL58,5.78,Regular,0.074451126,Snack Foods,264.5568,OUT018,Medium,Tier 3,Supermarket Type2,8.752860109,Food
FDY59,8.195,Low Fat,0.031467128,Baking Goods,91.8462,OUT045,Small,Tier 2,Supermarket Type1,7.747015927,Food
FDZ03,13.65,Regular,0.078786674,Dairy,184.824,OUT046,Small,Tier 1,Supermarket Type1,8.118693369,Food
FDP60,17.35,Low Fat,0.056032247,Baking Goods,102.3016,OUT045,Small,Tier 2,Supermarket Type1,7.390320678,Food
NCI30,20.25,Non-Edible,0.058935522,Household,246.646,OUT046,Small,Tier 1,Supermarket Type1,7.809727996,Non-Consumable
FDO03,10.395,Regular,0.064577332,Meat,230.5352,OUT019,Small,Tier 1,Grocery Store,6.533942315,Food
FDZ20,16.1,Low Fat,0.034306962,Fruits and Vegetables,252.3356,OUT046,Small,Tier 1,Supermarket Type1,8.246966942,Food
FDQ31,5.785,Regular,0.053586458,Fruits and Vegetables,89.7856,OUT027,Medium,Tier 3,Supermarket Type3,6.874965109,Food
FDY03,17.6,Regular,0.076431919,Meat,113.2202,OUT018,Medium,Tier 3,Supermarket Type2,7.613998136,Food
FDW45,18,Low Fat,0.039090105,Snack Foods,148.4418,OUT045,Small,Tier 2,Supermarket Type1,8.323843949,Food
NCO41,12.5,Non-Edible,0.031549131,Health and Hygiene,99.0384,OUT010,Small,Tier 3,Grocery Store,5.288654834,Non-Consumable
FDK16,9.065,Low Fat,0.115233813,Frozen Foods,94.4094,OUT013,High,Tier 3,Supermarket Type1,7.957626102,Food
FDZ16,16.85,Regular,0.159825617,Frozen Foods,195.5478,OUT035,Small,Tier 2,Supermarket Type1,8.357834346,Food
NCD18,16,Non-Edible,0.073080167,Household,228.4668,OUT017,Small,Tier 2,Supermarket Type1,7.837962644,Non-Consumable
FDF52,9.3,Low Fat,0.066727717,Frozen Foods,181.6292,OUT013,High,Tier 3,Supermarket Type1,7.771733081,Food
FDF09,6.215,Low Fat,0.012146608,Fruits and Vegetables,37.9848,OUT035,Small,Tier 2,Supermarket Type1,6.66438453,Food
FDW43,20.1,Regular,0.022552083,Fruits and Vegetables,226.6036,OUT017,Small,Tier 2,Supermarket Type1,8.829388543,Food
FDU19,8.77,Regular,0.047036036,Fruits and Vegetables,170.5422,OUT017,Small,Tier 2,Supermarket Type1,7.923013205,Food
FDA50,16.25,Low Fat,0.087158654,Dairy,95.141,OUT035,Small,Tier 2,Supermarket Type1,7.705912264,Food
